,movie,year,imdb_ratings,metascore,votes,category,mv_page,genres1,genres2,genres3,stars1,stars2,stars3,rank,nb_oscar,win,nom,runtime,budget,gross
138,Shaun the Sheep Movie,2015,7.3,81        ,35887,PG,https://imdb.com/title/tt2872750/,Animation,Adventure,Comedy,Justin Fletcher,John Sparkes,Omid Djalili,0,1,4,448,85,25000000,106209378
139,The Stanford Prison Experiment,2015,6.9,67        ,35512,R,https://imdb.com/title/tt0420293/,Biography,Drama,History,Ezra Miller,Tye Sheridan,Billy Crudup,0,0,4,3,122,,663114
140,We Are Your Friends,2015,6.2,46        ,34776,R,https://imdb.com/title/tt3787590/,Drama,Music,Romance,Zac Efron,Wes Bentley,Emily Ratajkowski,0,0,0,0,96,2000000,11122090
141,The 33,2015,6.9,55        ,34515,PG-13,https://imdb.com/title/tt2006295/,Biography,Drama,History,Antonio Banderas,Rodrigo Santoro,Juliette Binoche,0,0,8,7,127,26000000,27972023
142,"McFarland, USA",2015,7.4,60        ,34129,PG,https://imdb.com/title/tt2097298/,Biography,Drama,Sport,Kevin Costner,Maria Bello,Ramiro Rodriguez,0,0,4,3,129,17000000,45710059
143,Mustang,2015,7.6,83        ,34079,PG-13,https://imdb.com/title/tt3966404/,Drama,,,Günes Sensoy,Doga Zeynep Doguslu,Tugba Sunguroglu,0,1,44,4460,97,1300000,5274664
144,Paul Blart: Mall Cop 2,2015,4.4,13        ,33129,PG,https://imdb.com/title/tt3450650/,Action,Comedy,Crime,Kevin James,Raini Rodriguez,Eduardo Verástegui,0,0,1,9,94,30000000,107588225
145,Land of Mine,2015,7.8,75        ,32935,R,https://imdb.com/title/tt3841424/,Drama,History,War,Roland Møller,Louis Hofmann,Joel Basman,0,1,29,2925,100,35500000,3169553
146,The Final Girls,2015,6.6,59        ,32832,PG-13,https://imdb.com/title/tt2118624/,Comedy,Drama,Fantasy,Taissa Farmiga,Malin Akerman,Adam Devine,0,0,6,13,88,4500000,
147,The Wave,2015,6.7,68        ,31557,R,https://imdb.com/title/tt3616916/,Drama,Thriller,,Kristoffer Joner,Ane Dahl Torp,Jonas Hoff Oftebro,0,0,7,9,105,6000000,12975143
148,Unfinished Business,2015,5.4,32        ,31123,R,https://imdb.com/title/tt2358925/,Comedy,Drama,,Vince Vaughn,Dave Franco,Tom Wilkinson,0,0,0,1,91,35000000,14431253
149,The Second Best Exotic Marigold Hotel,2015,6.6,51        ,30480,PG,https://imdb.com/title/tt2555736/,Comedy,Drama,,Judi Dench,Maggie Smith,Bill Nighy,0,0,0,3,122,10000000,85978266
150,Survivor,2015,5.6,28        ,30343,PG-13,https://imdb.com/title/tt3247714/,Action,Crime,Thriller,Milla Jovovich,Pierce Brosnan,Dylan McDermott,0,0,0,0,96,20000000,3839100
151,45 Years,2015,7.1,94        ,29968,R,https://imdb.com/title/tt3544082/,Drama,Romance,,Charlotte Rampling,Tom Courtenay,Geraldine James,0,1,21,2155,91,,14430249
152,Cop Car,2015,6.3,66        ,29305,R,https://imdb.com/title/tt3813310/,Crime,Thriller,,Kevin Bacon,James Freedson-Jackson,Hays Wellford,0,0,1,4,88,800000,143658
153,Danny Collins,2015,7.0,58        ,29284,R,https://imdb.com/title/tt1772288/,Biography,Comedy,Drama,Al Pacino,Annette Bening,Jennifer Garner,0,1,1,13,106,10000000,10835752
154,The Diary of a Teenage Girl,2015,6.9,87        ,28676,R,https://imdb.com/title/tt3172532/,Comedy,Drama,Romance,Bel Powley,Alexander Skarsgård,Kristen Wiig,0,0,16,36,102,2000000,1775133
155,The End of the Tour,2015,7.3,82        ,27790,R,https://imdb.com/title/tt3416744/,Biography,Drama,,Jason Segel,Jesse Eisenberg,Anna Chlumsky,0,0,4,17,106,,3072991
156,Z for Zachariah,2015,6.0,68        ,27187,PG-13,https://imdb.com/title/tt1598642/,Drama,Sci-Fi,Thriller,Chiwetel Ejiofor,Chris Pine,Margot Robbie,0,0,0,3,98,7500000,381839
157,Heist,2015,6.1,37        ,26589,R,https://imdb.com/title/tt3276924/,Action,Crime,Drama,Robert De Niro,Jeffrey Dean Morgan,Dave Bautista,0,0,0,0,93,8900000,3777046
158,Equals,2015,6.1,43        ,26407,PG-13,https://imdb.com/title/tt3289728/,Drama,Romance,Sci-Fi,Nicholas Hoult,Kristen Stewart,Vernetta Lopez,0,0,1,5,101,16000000,2084628
159,A Bigger Splash,2015,6.4,74        ,25864,R,https://imdb.com/title/tt2056771/,Drama,Thriller,,Tilda Swinton,Matthias Schoenaerts,Ralph Fiennes,0,0,4,17,125,,7545758
160,Tangerine,2015,7.1,86        ,25632,R,https://imdb.com/title/tt3824458/,Comedy,Crime,Drama,Kitana Kiki Rodriguez,Mya Taylor,Karren Karagulian,0,0,25,40,88,100000,828874
161,Tale of Tales,2015,6.4,72        ,25593,R,https://imdb.com/title/tt3278330/,Drama,Fantasy,Horror,Salma Hayek,Vincent Cassel,Toby Jones,0,0,22,15,134,12000000,5497104
162,Max,2015,6.7,47        ,25217,PG,https://imdb.com/title/tt3369806/,Adventure,Drama,Family,Thomas Haden Church,Josh Wiggins,Luke Kleintank,0,0,0,1,111,20000000,43967255
163,The Lady in the Van,2015,6.7,70        ,24948,PG-13,https://imdb.com/title/tt3722070/,Biography,Comedy,Drama,Maggie Smith,Alex Jennings,Jim Broadbent,0,1,1,15,104,6000000,41387687
164,Mistress America,2015,6.7,75        ,24526,R,https://imdb.com/title/tt2872462/,Comedy,Drama,,Greta Gerwig,Lola Kirke,Shana Dowdeswell,0,0,2,14,84,,3340737
165,Paranormal Activity: The Ghost Dimension,2015,4.6,30        ,24038,R,https://imdb.com/title/tt2473510/,Horror,Mystery,Thriller,Chris J. Murray,Brit Shaw,Ivy George,0,0,1,4,88,10000000,78903124
166,Knight of Cups,2015,5.7,53        ,24007,R,https://imdb.com/title/tt2101383/,Drama,Romance,,Christian Bale,Cate Blanchett,Natalie Portman,0,0,3,9,118,,1026288
167,A Walk in the Woods,2015,6.3,51        ,23675,R,https://imdb.com/title/tt1178665/,Adventure,Biography,Comedy,Robert Redford,Nick Nolte,Emma Thompson,0,0,0,1,104,8000000,37461274
168,Where to Invade Next,2015,7.5,64        ,22927,R,https://imdb.com/title/tt4897822/,Documentary,Comedy,,Michael Moore,Johnny Fancelli,Christina Fancelli,0,0,3,13,120,,4664756
169,Fathers & Daughters,2015,7.1,31        ,22907,R,https://imdb.com/title/tt2582502/,Drama,,,Russell Crowe,Amanda Seyfried,Aaron Paul,0,0,0,0,116,22400000,5587709
170,Ricki and the Flash,2015,5.9,54        ,21919,PG-13,https://imdb.com/title/tt3623726/,Comedy,Drama,Music,Meryl Streep,Kevin Kline,Mamie Gummer,0,0,0,4,101,18000000,41325328
171,Little Boy,2015,7.4,30        ,21790,PG-13,https://imdb.com/title/tt1810683/,Drama,History,War,Jakob Salvati,Emily Watson,David Henrie,0,0,0,1,106,20000000,17572289
172,Remember,2015,7.5,52        ,21588,R,https://imdb.com/title/tt3704050/,Drama,Mystery,Thriller,Christopher Plummer,Kim Roberts,Amanda Smith,0,0,4,24,94,13000000,4235959
173,MI-5,2015,6.2,47        ,20696,R,https://imdb.com/title/tt3321300/,Action,Drama,Thriller,Kit Harington,Peter Firth,Jennifer Ehle,0,0,0,2,104,,5161464
174,Jane Got a Gun,2015,5.9,49        ,20263,R,https://imdb.com/title/tt2140037/,Action,Drama,Western,Natalie Portman,Joel Edgerton,Ewan McGregor,0,0,0,1,98,25000000,3067531
175,Our Brand Is Crisis,2015,6.1,53        ,19952,R,https://imdb.com/title/tt1018765/,Comedy,Drama,,Sandra Bullock,Billy Bob Thornton,Anthony Mackie,0,0,0,2,107,28000000,8527658
176,A Perfect Day,2015,6.8,60        ,19708,R,https://imdb.com/title/tt3577624/,Comedy,Drama,War,Benicio Del Toro,Tim Robbins,Olga Kurylenko,0,0,4,20,106,,4069691
177,Love the Coopers,2015,5.8,31        ,19549,PG-13,https://imdb.com/title/tt2279339/,Comedy,Fantasy,Romance,Steve Martin,Diane Keaton,John Goodman,0,0,0,2,107,17000000,42426912
178,Mississippi Grind,2015,6.4,77        ,19362,R,https://imdb.com/title/tt2349144/,Comedy,Drama,,Ben Mendelsohn,Ryan Reynolds,Yvonne Landry,0,0,2,3,108,6000000,422746
179,Barely Lethal,2015,5.4,44        ,19314,PG-13,https://imdb.com/title/tt1731701/,Action,Adventure,Comedy,Jaime King,Samuel L. Jackson,Madeleine Stack,0,0,0,0,96,15000000,933847
180,The Boy and the Beast,2015,7.7,65        ,19169,PG-13,https://imdb.com/title/tt4272866/,Animation,Action,Adventure,Kôji Yakusho,Aoi Miyazaki,Shôta Sometani,0,0,1,7,119,,49768644
181,Hidden,2015,6.4,,18918,R,https://imdb.com/title/tt2131532/,Horror,Thriller,,Alexander Skarsgård,Andrea Riseborough,Emily Alyn Lind,0,0,0,0,84,,
182,Kidnapping Mr. Heineken,2015,6.1,33        ,18886,R,https://imdb.com/title/tt2917388/,Action,Crime,Drama,Jim Sturgess,Sam Worthington,Ryan Kwanten,0,0,0,0,95,,3184017
183,Justice League: Throne of Atlantis,2015,6.7,,18849,PG-13,https://imdb.com/title/tt3878542/,Animation,Action,Adventure,Sean Astin,Rosario Dawson,Nathan Fillion,0,0,0,1,72,3500000,
184,The Gallows,2015,4.2,30        ,18789,R,https://imdb.com/title/tt2309260/,Horror,Mystery,Sci-Fi,Reese Mishler,Pfeifer Brown,Ryan Shoos,0,0,0,1,81,100000,42964410
185,Batman vs. Robin,2015,7.1,,18489,PG-13,https://imdb.com/title/tt4324274/,Animation,Action,Adventure,Stuart Allan,Troy Baker,Kevin Conroy,0,0,0,2,80,,
186,"Hello, My Name Is Doris",2015,6.6,63        ,18325,R,https://imdb.com/title/tt3766394/,Comedy,Drama,Romance,Sally Field,Max Greenfield,Tyne Daly,0,0,2,10,90,1000000,14659448
187,Into the Forest,2015,5.8,59        ,18203,R,https://imdb.com/title/tt2625810/,Drama,Thriller,,Ellen Page,Evan Rachel Wood,Max Minghella,0,0,2,3,101,,92166
188,Truth,2015,6.8,66        ,18120,R,https://imdb.com/title/tt3859076/,Biography,Drama,History,Cate Blanchett,Robert Redford,Dennis Quaid,0,0,1,6,125,9600000,5383097
189,Tracers,2015,5.6,45        ,18113,PG-13,https://imdb.com/title/tt2401097/,Action,Crime,Drama,Taylor Lautner,Marie Avgeropoulos,Adam Rayner,0,0,0,2,94,11000000,3340503
190,By the Sea,2015,5.3,44        ,17892,R,https://imdb.com/title/tt3707106/,Drama,Romance,,Brad Pitt,Angelina Jolie,Mélanie Laurent,0,0,1,2,122,10000000,3334927
191,Dragon Blade,2015,6.0,41        ,17872,R,https://imdb.com/title/tt3672840/,Action,Adventure,Drama,Jackie Chan,John Cusack,Adrien Brody,0,0,4,2,127,65000000,122606884
192,Cartel Land,2015,7.4,76        ,17473,R,https://imdb.com/title/tt4126304/,Documentary,News,,Tim Nailer Foley,José Manuel 'El Doctor' Mireles,Paco Valencia,0,1,18,1836,100,,1145923
193,The Blackcoat's Daughter,2015,5.9,68        ,17013,R,https://imdb.com/title/tt3286052/,Horror,Mystery,Thriller,Emma Roberts,Kiernan Shipka,Lucy Boynton,0,0,0,6,93,,38348
194,Bilal: A New Breed of Hero,2015,7.9,52        ,16989,PG-13,https://imdb.com/title/tt3576728/,Animation,Action,Adventure,Adewale Akinnuoye-Agbaje,Ian McShane,China Anne McClain,0,0,0,1,105,30000000,3087832
195,Experimenter,2015,6.6,81        ,16967,PG-13,https://imdb.com/title/tt3726704/,Biography,Drama,History,John Palladino,Anthony Edwards,Jim Gaffigan,0,0,2,5,98,,224145
196,Miss You Already,2015,6.8,59        ,16869,PG-13,https://imdb.com/title/tt2245003/,Comedy,Drama,Romance,Drew Barrymore,Toni Collette,Dominic Cooper,0,0,0,1,112,,7573997
197,He Never Died,2015,6.4,72        ,16647,R,https://imdb.com/title/tt2386404/,Comedy,Drama,Fantasy,Henry Rollins,Booboo Stewart,Kate Greenhouse,0,0,0,3,99,,
198,Alvin and the Chipmunks: The Road Chip,2015,5.0,33        ,16024,PG,https://imdb.com/title/tt2974918/,Animation,Adventure,Comedy,Jason Lee,Justin Long,Matthew Gray Gubler,0,0,1,4,92,90000000,234798636
199,Southbound,2015,5.9,58        ,15858,R,https://imdb.com/title/tt4935334/,Fantasy,Horror,Thriller,Chad Villella,Matt Bettinelli-Olpin,Kristina Pesic,0,0,0,1,89,,35275
200,The Program,2015,6.5,53        ,15737,R,https://imdb.com/title/tt3083008/,Biography,Drama,Sport,Ben Foster,Chris O'Dowd,Guillaume Canet,0,0,0,0,99,,3335613
201,The Overnight,2015,6.1,65        ,15534,R,https://imdb.com/title/tt3844362/,Comedy,Mystery,,Adam Scott,Taylor Schilling,Jason Schwartzman,0,0,1,3,79,,1110522
202,Extinction,2015,5.8,46        ,15511,R,https://imdb.com/title/tt3467412/,Drama,Horror,Sci-Fi,Matthew Fox,Jeffrey Donovan,Quinn McColgan,0,0,1,3,112,7000000,2350695
203,Maggie's Plan,2015,6.2,76        ,15376,R,https://imdb.com/title/tt3471098/,Comedy,Drama,Romance,Greta Gerwig,Ethan Hawke,Julianne Moore,0,0,1,6,98,,5883891
204,Vice,2015,4.2,17        ,15084,R,https://imdb.com/title/tt3480796/,Action,Adventure,Sci-Fi,Thomas Jane,Bruce Willis,Ambyr Childers,0,0,0,0,96,10000000,1568954
205,Ashby,2015,6.4,46        ,14389,R,https://imdb.com/title/tt3774466/,Comedy,Crime,Drama,Mickey Rourke,Nat Wolff,Emma Roberts,0,0,0,1,100,,122919
206,Meru,2015,7.7,77        ,14289,R,https://imdb.com/title/tt2545428/,Documentary,Sport,,Conrad Anker,Grace Chin,Jimmy Chin,0,0,4,14,90,,2334228
207,Grandma,2015,6.7,77        ,14276,R,https://imdb.com/title/tt4270516/,Comedy,Drama,,Lily Tomlin,Julia Garner,Marcia Gay Harden,0,1,5,512,79,600000,7205073
208,The Vatican Tapes,2015,4.8,38        ,14182,PG-13,https://imdb.com/title/tt1524575/,Horror,Thriller,,Olivia Taylor Dudley,Michael Peña,Dougray Scott,0,0,0,0,91,8000000,13015764
209,Ronaldo,2015,6.4,,13784,PG-13,https://imdb.com/title/tt5065822/,Documentary,Biography,Sport,Dolores Aveiro,Hugo Aveiro,Georgie Bingham,0,0,0,0,102,,
210,Home Sweet Hell,2015,5.4,22        ,13755,R,https://imdb.com/title/tt2802136/,Comedy,Crime,Thriller,Katherine Heigl,Patrick Wilson,Madison Wolfe,0,0,0,1,98,3000000,
211,Infini,2015,5.4,,13705,R,https://imdb.com/title/tt3327624/,Horror,Sci-Fi,Thriller,Daniel MacPherson,Grace Huang,Luke Hemsworth,0,0,0,0,110,800000,
212,Dheepan,2015,7.2,76        ,13593,R,https://imdb.com/title/tt4082068/,Crime,Drama,,Jesuthasan Antonythasan,Kalieaswari Srinivasan,Claudine Vinasithamby,0,1,6,615,115,,5562575
213,Final Girl,2015,4.7,,13576,R,https://imdb.com/title/tt2124787/,Horror,Thriller,,Abigail Breslin,Wes Bentley,Logan Huffman,0,0,1,1,90,8000000,33411
214,Demonic,2015,5.3,,12981,R,https://imdb.com/title/tt1841642/,Horror,Thriller,,Maria Bello,Frank Grillo,Cody Horn,0,0,0,1,83,3000000,4476578
215,Justice League: Gods and Monsters,2015,7.0,,12891,PG-13,https://imdb.com/title/tt4324302/,Animation,Action,Adventure,Benjamin Bratt,Michael C. Hall,Tamara Taylor,0,0,0,0,76,,
216,War Room,2015,6.5,26        ,12806,PG,https://imdb.com/title/tt3832914/,Drama,,,Priscilla C. Shirer,T.C. Stallings,Karen Abercrombie,0,0,0,5,120,3000000,73256266
217,The Sea of Trees,2015,6.1,23        ,12780,PG-13,https://imdb.com/title/tt3450900/,Drama,Fantasy,Mystery,Matthew McConaughey,Naomi Watts,Ken Watanabe,0,0,0,2,110,25000000,906995
218,Area 51,2015,4.2,30        ,12671,R,https://imdb.com/title/tt1519461/,Horror,Mystery,Sci-Fi,Reid Warner,Darrin Bragg,Ben Rovner,0,0,0,0,91,5000000,7556
219,The Second Mother,2015,7.8,82        ,12411,R,https://imdb.com/title/tt3742378/,Comedy,Drama,,Regina Casé,Helena Albergaria,Michel Joelsas,0,0,34,30,112,4000000,3003560
220,Rams,2015,7.3,,12088,R,https://imdb.com/title/tt3296658/,Comedy,Drama,,Sigurður Sigurjónsson,Theodór Júlíusson,Charlotte Bøving,0,0,32,14,93,1750000,1826583
221,The Clan,2015,7.0,73        ,11696,R,https://imdb.com/title/tt4411504/,Biography,Crime,Drama,Guillermo Francella,Gastón Cocchiarale,Peter Lanzani,0,0,15,36,108,,20381995
222,The Wolfpack,2015,7.0,75        ,11650,R,https://imdb.com/title/tt2415458/,Documentary,Biography,,Bhagavan Angulo,Govinda Angulo,Jagadisa Angulo,0,0,7,14,90,,1414140
223,Air,2015,5.1,33        ,11504,PG-13,https://imdb.com/title/tt2091478/,Drama,Sci-Fi,Thriller,Norman Reedus,Djimon Hounsou,Sandrine Holt,0,0,0,1,95,,
224,Our Little Sister,2015,7.5,75        ,11470,PG,https://imdb.com/title/tt3756788/,Drama,Family,,Haruka Ayase,Masami Nagasawa,Kaho,0,0,16,22,127,,15918101
225,Louder Than Bombs,2015,6.6,70        ,11459,R,https://imdb.com/title/tt2217859/,Drama,,,Jesse Eisenberg,Gabriel Byrne,Isabelle Huppert,0,0,12,9,109,11000000,1160724
226,The Meddler,2015,6.3,68        ,11347,PG-13,https://imdb.com/title/tt4501454/,Comedy,Drama,Romance,Susan Sarandon,Rose Byrne,J.K. Simmons,0,0,0,2,103,3200000,5425148
227,Backtrack,2015,5.9,43        ,11312,R,https://imdb.com/title/tt2784936/,Drama,Fantasy,Mystery,Adrien Brody,Jenni Baird,Bruce Spence,0,0,0,2,90,,
228,Freeheld,2015,6.6,50        ,11278,PG-13,https://imdb.com/title/tt1658801/,Biography,Drama,Romance,Julianne Moore,Ellen Page,Steve Carell,0,0,1,10,103,7000000,1474471
229,Tales of Halloween,2015,5.5,64        ,11177,R,https://imdb.com/title/tt4163020/,Comedy,Horror,,Adrienne Barbeau,Hunter Smit,Cameron Easton,0,0,2,4,92,,416792
230,Intruders,2015,5.7,39        ,11127,R,https://imdb.com/title/tt4009278/,Drama,Horror,Thriller,Rory Culkin,Leticia Jimenez,Jack Kesy,0,0,0,3,90,,
231,Freaks of Nature,2015,5.9,,10584,R,https://imdb.com/title/tt1817771/,Comedy,Horror,Sci-Fi,Nicholas Braun,Mackenzie Davis,Josh Fadem,0,0,0,5,92,,70958
232,The D Train,2015,5.0,,10429,R,https://imdb.com/title/tt2690138/,Comedy,Drama,,Jack Black,James Marsden,Kathryn Hahn,0,0,0,2,101,3000000,774780
233,Rock the Kasbah,2015,5.5,29        ,10348,R,https://imdb.com/title/tt3164256/,Comedy,Music,War,Bill Murray,Leem Lubany,Zooey Deschanel,0,0,0,0,106,15000000,3394174
234,Jenny's Wedding,2015,5.5,33        ,10156,PG-13,https://imdb.com/title/tt3289712/,Comedy,Drama,Romance,Katherine Heigl,Tom Wilkinson,Linda Emond,0,0,0,1,94,,42927
235,Spare Parts,2015,7.3,50        ,10117,PG-13,https://imdb.com/title/tt3233418/,Drama,,,George Lopez,Jamie Lee Curtis,Carlos PenaVega,0,0,2,2,114,,3701281
236,Synchronicity,2015,5.5,39        ,10027,R,https://imdb.com/title/tt2049543/,Drama,Mystery,Romance,Chad McKnight,Brianne Davis,AJ Bowen,0,0,1,1,101,,4505
237,Forsaken,2015,6.3,55        ,9890,R,https://imdb.com/title/tt2271563/,Action,Drama,Western,Esther Purves-Smith,Kiefer Sutherland,Donald Sutherland,0,0,1,9,90,11000000,
238,Strange Magic,2015,5.8,25        ,9809,PG,https://imdb.com/title/tt4191054/,Animation,Adventure,Comedy,Evan Rachel Wood,Elijah Kelley,Kristin Chenoweth,0,0,1,4,99,,13603453
239,Queen of the Desert,2015,5.7,39        ,9632,PG-13,https://imdb.com/title/tt1837636/,Adventure,Biography,Drama,Nicole Kidman,James Franco,Robert Pattinson,0,0,0,1,128,15000000,1592853
240,Visions,2015,5.3,,9614,R,https://imdb.com/title/tt2954474/,Drama,Horror,Mystery,Isla Fisher,Anson Mount,Gillian Jacobs,0,0,0,1,82,,1013805
241,The Bronze,2015,6.1,44        ,9563,R,https://imdb.com/title/tt3859304/,Comedy,Drama,Sport,Melissa Rauch,Gary Cole,Haley Lu Richardson,0,0,0,1,100,3500000,615816
242,The Perfect Guy,2015,5.6,36        ,9538,PG-13,https://imdb.com/title/tt3862750/,Crime,Drama,Horror,Sanaa Lathan,Michael Ealy,Morris Chestnut,0,0,2,3,100,12000000,60273173
243,Extraction,2015,4.1,25        ,9509,R,https://imdb.com/title/tt4382872/,Action,Thriller,,Bruce Willis,Kellan Lutz,Gina Carano,0,0,0,0,92,12000000,710636
244,A War,2015,7.1,81        ,9466,R,https://imdb.com/title/tt3830162/,Crime,Drama,Thriller,Pilou Asbæk,Tuva Novotny,Søren Malling,0,1,8,825,115,,1114663
245,Miles Ahead,2015,6.4,64        ,9030,R,https://imdb.com/title/tt0790770/,Biography,Drama,Music,Don Cheadle,Emayatzy Corinealdi,Ewan McGregor,0,0,2,12,100,,3473958
246,Lazer Team,2015,5.6,42        ,9011,PG-13,https://imdb.com/title/tt3864024/,Action,Comedy,Sci-Fi,Burnie Burns,Gavin Free,Michael Jones,0,0,0,1,102,2480421,1406538
247,A Royal Night Out,2015,6.5,58        ,8968,PG-13,https://imdb.com/title/tt1837562/,Comedy,Drama,Romance,Sarah Gadon,Bel Powley,Emily Watson,0,0,1,1,97,,4779170
248,Desierto,2015,6.0,51        ,8897,R,https://imdb.com/title/tt3147312/,Action,Adventure,Drama,Gael García Bernal,Jeffrey Dean Morgan,Alondra Hidalgo,0,0,2,23,88,3000000,4924990
249,Man Down,2015,5.9,27        ,8893,R,https://imdb.com/title/tt2461520/,Drama,Thriller,,Shia LaBeouf,Jai Courtney,Gary Oldman,0,0,0,1,90,,167085
250,Chi-Raq,2015,5.7,77        ,8793,R,https://imdb.com/title/tt4594834/,Comedy,Crime,Drama,Nick Cannon,Teyonah Parris,Wesley Snipes,0,0,5,13,127,,2719699
251,Blackway,2015,5.3,,8688,R,https://imdb.com/title/tt4061010/,Drama,Thriller,,Anthony Hopkins,Julia Stiles,Ray Liotta,0,0,0,0,90,8000000,426491
252,The Ones Below,2015,6.1,63        ,8653,R,https://imdb.com/title/tt4126438/,Drama,Thriller,,Clémence Poésy,David Morrissey,Stephen Campbell Moore,0,0,0,3,87,,121827
253,Strangerland,2015,5.2,42        ,8493,R,https://imdb.com/title/tt2325977/,Drama,Mystery,Thriller,Nicole Kidman,Joseph Fiennes,Hugo Weaving,0,0,1,6,112,10000000,111107
254,Superfast!,2015,4.1,,8491,PG-13,https://imdb.com/title/tt2933474/,Comedy,,,Alex Ashbaugh,Dale Pavinski,Lili Mirojnick,0,0,0,0,99,20000000,2075731
255,Moonwalkers,2015,6.1,39        ,8270,R,https://imdb.com/title/tt2718440/,Action,Comedy,,Rupert Grint,Ron Perlman,Robert Sheehan,0,0,0,0,107,,92365
256,Jeruzalem,2015,4.7,45        ,8057,R,https://imdb.com/title/tt4552524/,Horror,Sci-Fi,Thriller,Yael Grobglas,Yon Tumarkin,Danielle Jadelyn,0,0,3,2,94,,107024
257,13 Minutes,2015,7.0,58        ,7994,R,https://imdb.com/title/tt1708135/,Biography,Drama,War,Christian Friedel,Katharina Schüttler,Burghart Klaußner,0,0,4,16,114,,1339103
258,Boruto: Naruto the Movie,2015,7.9,,7884,PG,https://imdb.com/title/tt4618398/,Animation,Action,Adventure,Yûko Sanpei,Kokoro Kikuchi,Ryûichi Kijima,0,0,0,3,95,,38362448
259,People Places Things,2015,6.9,68        ,7788,R,https://imdb.com/title/tt4104022/,Comedy,Romance,,Jemaine Clement,Regina Hall,Jessica Williams,0,0,1,4,85,,177338
260,Born to Be Blue,2015,6.9,64        ,7702,R,https://imdb.com/title/tt2133196/,Biography,Drama,Music,Ethan Hawke,Carmen Ejogo,Callum Keith Rennie,0,0,3,7,97,6500000,1553337
261,Ratter,2015,5.5,,7689,R,https://imdb.com/title/tt3836512/,Drama,Horror,Thriller,Ashley Benson,Matt McGorry,Kaili Vernoff,0,0,0,2,80,500000,21214
